data_inicio_fogo,localidade,mun,uf,tipo_item,provavel_causa,lat,lng
,MENKRAGNOTI,NOVO PROGRESSO,PA,,,-7.044593,-55.41226
04/08/2016 15:08:00,Poconé,POCONE,MT,,,-16.2645026,-56.6281145
07/01/2021 09:01:00,IMBIRIBA,PORTO SEGURO,BA,,,-16.6588812,-39.1471634
13/09/2016 09:09:00,PA SÃO GABRIEL /,CORUMBA,MS,,,-19.2042644,-56.2451825
29/08/2019 10:08:00,LH V-06 - Lambari,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
,LINHA 33 SENTIDO HUMAITA,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-7.516968200000001,-63.0298464
05/09/2020 08:09:00,MENKRAGNOTI,NOVO PROGRESSO,PA,ACIDENTE,CONFECÇÃO DE ACEIRO,-7.044593,-55.41226
24/10/2019 18:10:00,Fazenda Porto Seguro / Poconé-MT,POCONE,MT,ATIVIDADE AGROPECUÁRIA,QUEIMA DE RESTOS DE EXPLORAÇÃO,-16.2673583,-56.6248417
12/07/2018 14:07:00,Quilombo Kalunga,CAVALCANTE,GO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-13.7904208,-47.458134
15/10/2018 14:10:00,Linha 12 - Nova União,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.3673106,-58.95344489999999
20/01/2020 18:01:00,SERRA DA MOÇA,BOA VISTA,RR,,,3.2705054,-60.6745864
15/02/2019 16:02:00,CANAUANIM,CANTA,RR,OUTRAS CAUSAS,VANDALISMO,2.7777705,-60.50772130000001
,PA Joana Darc III - Linha 15,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-11.233369,-62.4507486
,PA OLHO D AGUA I / MOJU,MOJU,PA,,,-2.2524163,-48.7918587
21/09/2017 16:09:00,PA OLHO D AGUA I / MOJU,MOJU,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2524163,-48.7918587
30/08/2017 16:08:00,PARNA DA CHAPADA DIAMANTINA,ANDARAI,BA,OUTRAS CAUSAS,INDETERMINADO,-12.8801668,-41.3721853
30/07/2016 17:07:00,Rua Presidente de Morais - propriedade particular,PORTO VELHO,RO,,,-8.7668354,-63.90433179999999
26/10/2019 11:10:00,Linhão das Brancas - P.A. Paiol / Cáceres-MT,CACERES,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-16.0834866,-57.67567089999999
18/11/2017 14:11:00,PA OLHO D AGUA I / MOJU,MOJU,PA,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-2.2524163,-48.7918587
27/09/2018 09:09:00,PA NOVA VOLTA / BOM JESUS DA LAPA,BOM JESUS DA LAPA,BA,,,-13.4177505,-43.3705985
07/08/2017 04:08:00,APA DE SÃO GERALDO DO ARAGUAIA,SAO GERALDO DO ARAGUAIA,PA,CAUSAS NATURAIS,DESCARGA ELÉTRICA DE RAIO,-6.3927866,-48.5630013
15/02/2020 14:02:00,TABALASCADA,CANTA,RR,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,2.6862791,-60.6017441
24/02/2020 13:02:00,ARAÇÁ,BOA VISTA,RR,,,2.8432918,-60.7567197
28/07/2016 10:07:00,Corumbá,CORUMBA,MS,,,-19.0051788,-57.6527913
04/09/2017 13:09:00,"P.A. Nova Cotriguaçú - Linha 11, Km 30",COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030759,-58.5657137
,BACURIZINHO,GRAJAU,MA,,,-5.888267099999999,-45.7840681
21/07/2018 09:07:00,PA PAIOL / CACERES,CACERES,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-16.0834866,-57.67567089999999
23/08/2016 18:08:00,MS 454,CORUMBA,MS,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-19.0027355,-57.6571811
14/08/2019 14:08:00,FAZ: ALVORADA,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-19.0051788,-57.6527913
25/08/2016 13:08:00,"Sítio São Sebastião, Comunidade Santa Helena",POCONE,MT,,,-23.8010769,-45.402614
26/09/2016 16:09:00,ESTRADA PARQUE,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-19.0419427,-57.6209012
09/08/2016 17:08:00,TENHARIM MARMELOS,MANICORE,AM,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-8.337469,-61.7488586
23/02/2019 15:02:00,MALACACHETA,CANTA,RR,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,2.707037,-60.38777200000001
12/10/2020 15:10:00,Jacaré - Nova União,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.3669037,-58.951555
15/03/2019 10:03:00,SÃO MARCOS - RR,PACARAIMA,RR,ACIDENTE,CONFECÇÃO DE ACEIRO,4.478414,-61.1482639
11/08/2019 06:08:00,GUATÓS,CORUMBA,MS,OUTRAS CAUSAS,INDETERMINADO,-19.0471037,-57.643166
29/10/2019 18:10:00,MORRO DO AZEITE,MIRANDA,MS,OUTRAS CAUSAS,INDETERMINADO,-19.6836853,-56.9960136
01/11/2019 11:11:00,VALE S.A. (Area 4),CORUMBA,MS,OUTRAS CAUSAS,INDETERMINADO,-19.0051788,-57.6527913
26/02/2020 13:02:00,RAPOSA SERRA DO SOL/SERRA,UIRAMUTA,RR,OUTRAS CAUSAS,VANDALISMO,4.4007377,-60.35972079999999
09/11/2015 17:11:00,SÃO MARCOS - RR,PACARAIMA,RR,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,4.478414,-61.1482639
13/01/2016 12:01:00,RAPOSA SERRA DO SOL,UIRAMUTA,RR,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,4.4007377,-60.35972079999999
28/02/2016 15:02:00,TABALASCADA,CANTA,RR,ACIDENTE,CONFECÇÃO DE ACEIRO,2.6862791,-60.6017441
25/02/2016 14:02:00,TABALASCADA,CANTA,RR,ACIDENTE,CONFECÇÃO DE ACEIRO,2.6862791,-60.6017441
10/11/2015 09:11:00,PARNA DA CHAPADA DIAMANTINA,ANDARAI,BA,OUTRAS CAUSAS,INDETERMINADO,-12.8801668,-41.3721853
12/03/2019 18:03:00,SÃO MARCOS - RR,PACARAIMA,RR,ACIDENTE,CONFECÇÃO DE ACEIRO,4.478414,-61.1482639
06/02/2019 19:02:00,RAPOSA SERRA DO SOL/LAVRADO,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,4.4007377,-60.35972079999999
04/11/2019 20:11:00,P.A. Mata Comprida / Cáceres-MT,CACERES,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-16.0834866,-57.67567089999999
31/07/2020 12:07:00,Região da Aldeia Cachoeirinha-MT,TANGARA DA SERRA,MT,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-14.6265304,-57.485888
16/01/2016 12:01:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
31/12/2015 18:12:00,TABALASCADA,CANTA,RR,OUTRAS CAUSAS,VANDALISMO,2.6862791,-60.6017441
18/02/2016 13:02:00,RAPOSA SERRA DO SOL,UIRAMUTA,RR,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,4.4007377,-60.35972079999999
28/03/2019 10:03:00,SÃO MARCOS - RR,PACARAIMA,RR,,,4.478414,-61.1482639
26/01/2016 04:01:00,YANOMAMI,MUCAJAI,RR,,,2.4470932,-60.91878449999999
01/07/2019 11:07:00,Aldeia Papagaio II,TANGARA DA SERRA,MT,EXTRATIVISMO,CAÇA,-14.6061852,-57.4703481
04/09/2020 12:09:00,IRANTXE,BRASNORTE,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-12.8123068,-57.93169030000001
12/12/2015 21:12:00,ANARO,AMAJARI,RR,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,3.9103041,-60.9643233
25/11/2019 15:11:00,SÃO GABRIEL/ CORUMBÁ,CORUMBA,MS,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-19.2042644,-56.2451825
13/02/2020 11:02:00,COROA VERMELHA - GLEBA C,SANTA CRUZ CABRALIA,BA,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-16.3292816,-39.0225382
27/02/2021 14:02:00,ARAÇÁ,AMAJARI,RR,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,3.6541852,-61.4190754
08/08/2018 08:08:00,Aldeia Ilhaosê,TANGARA DA SERRA,MT,OUTRAS CAUSAS,INDETERMINADO,-14.6068311,-57.470444
,Sena Madureira - BR 364 - Km 2,SENA MADUREIRA,AC,OUTRAS CAUSAS,VANDALISMO,-9.0696,-68.7321
26/03/2020 11:03:00,RAPOSA SERRA DO SOL/SERRA,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,4.4007377,-60.35972079999999
30/08/2018 09:08:00,Linha V-08 - Lambari,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
08/03/2019 12:03:00,SERRA DA MOÇA,BOA VISTA,RR,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,3.2705054,-60.6745864
30/03/2019 19:03:00,SERRA DA MOÇA,BOA VISTA,RR,OUTRAS CAUSAS,VANDALISMO,3.2705054,-60.6745864
30/03/2019 14:03:00,SÃO MARCOS - RR,PACARAIMA,RR,ACIDENTE,CONFECÇÃO DE ACEIRO,4.478414,-61.1482639
06/07/2021 19:07:00,PA LIMOEIRO / CACERES,CACERES,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-16.45,-57.25
09/11/2018 14:11:00,PA OLHO D AGUA I / MOJU,MOJU,PA,OUTRAS CAUSAS,VANDALISMO,-2.2524163,-48.7918587
28/08/2018 13:08:00,Linha 01 - Nova União,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-9.3673106,-58.95344489999999
17/10/2018 17:10:00,PA PAIOL / CACERES,CACERES,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-16.0834866,-57.67567089999999
07/02/2018 15:02:00,ALDEIA VELHA,PORTO SEGURO,BA,OUTRAS CAUSAS,INDETERMINADO,-16.4443537,-39.0653656
28/08/2019 18:08:00,TAUNAY/IPEGUE,AQUIDAUANA,MS,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-20.2534553,-56.0674727
24/07/2016 14:07:00,Quilombo Kalunga,CAVALCANTE,GO,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-13.7904208,-47.458134
07/09/2016 11:09:00,"PA JOANA D'ARC III, LINHA 19 - PORTO VELHO",PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,41.2033216,-77.1945247
15/10/2016 12:10:00,Kalunga,CAVALCANTE,GO,,,-13.7904208,-47.458134
27/08/2018 12:08:00,LINHA 03,COTRIGUACU,MT,OUTRAS CAUSAS,INDETERMINADO,-9.9030481,-58.5657066
01/02/2019 09:02:00,SÃO MARCOS - RR,PACARAIMA,RR,OUTRAS CAUSAS,VANDALISMO,4.478414,-61.1482639
31/08/2019 10:08:00,PA FACÃO/BOM JARDIM / CACERES,CACERES,MT,OUTRAS CAUSAS,VANDALISMO,-16.1,-57.633333
23/02/2019 17:02:00,MALACACHETA,CANTA,RR,OUTRAS CAUSAS,VANDALISMO,2.707037,-60.38777200000001
05/03/2020 10:03:00,APA COROA VERMELHA,PORTO SEGURO,BA,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-16.3368034,-39.0094642
31/08/2020 12:08:00,"Serra da bandeira, atrás do Arboreto 2",BARREIRAS,BA,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-11.9575,-45.2491667
05/08/2016 09:08:00,Aeronáutica Base Aérea,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-8.7050743,-63.89732259999999
05/09/2018 08:09:00,Propriedade Santa Luzia,POCONE,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-16.2656758,-56.6263318
29/08/2018 18:08:00,Porto Cercado Moquem,POCONE,MT,OUTRAS CAUSAS,FOGUEIRA DE ACAMPAMENTO,-16.272184,-56.62390300000001
09/02/2019 10:02:00,APA COROA VERMELHA,SANTA CRUZ CABRALIA,BA,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-16.3374347,-39.008728
24/09/2019 13:09:00,LH 19 - Nova Uniao_Cotriguacu/MT,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-9.3669037,-58.951555
18/08/2018 11:08:00,Aldeia Duas Cachoeiras,TANGARA DA SERRA,MT,,,-14.6197344,-57.4875157
07/09/2018 11:09:00,RIO FORMOSO,TANGARA DA SERRA,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-14.51076,-58.07760169999999
22/09/2018 14:09:00,Divisa Fazenda Itamarati com T.I. Indígena,TANGARA DA SERRA,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-14.6068311,-57.470444
17/10/2018 14:10:00,Vale do Mangaval/Caceres,CACERES,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-16.1995005,-57.6030856
15/08/2020 13:08:00,Aldeia Duas Cachoeiras,TANGARA DA SERRA,MT,OUTRAS CAUSAS,INDETERMINADO,-14.6197344,-57.4875157
01/02/2020 17:02:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
19/06/2017 18:06:00,Estrada da Penal,PORTO VELHO,RO,OUTRAS CAUSAS,INDETERMINADO,-8.738352599999999,-63.86737639999999
26/07/2017 12:07:00,BR 364 15 RAMAL SANTA LUZIA,PORTO VELHO,RO,OUTRAS CAUSAS,INDETERMINADO,-8.8005324,-63.7874996
,PORQUINHOS,BARRA DO CORDA,MA,ACIDENTE,REIGNIÇÃO,-6.0924461,-45.5639787
23/10/2017 14:10:00,Baixão da Solta 02- Alvorada do Gurgueia- PI,ALVORADA DO GURGUEIA,PI,OUTRAS CAUSAS,INDETERMINADO,-8.4460976,-43.866115
10/09/2017 15:09:00,KADIWÉU,PORTO MURTINHO,MS,OUTRAS CAUSAS,INDETERMINADO,-20.7648109,-57.31083769999999
30/08/2017 14:08:00,SERRA DA BANDEIRA,BARREIRAS,BA,EXTRATIVISMO,CAÇA,-11.9575,-45.2491667
01/10/2018 12:10:00,l4 e l5 ribeirão,NOVA MAMORE,RO,OUTRAS CAUSAS,VANDALISMO,-10.2602,-65.268929
08/10/2018 12:10:00,UAÇA,OIAPOQUE,AP,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,3.5318292,-51.4742925
19/08/2018 17:08:00,SERRA DA BANDEIRA,BARREIRAS,BA,,,-11.9575,-45.2491667
14/07/2016 15:07:00,ESTRADA DOS PERIQUITOS,PORTO VELHO,RO,OUTRAS CAUSAS,INDETERMINADO,-8.778343399999999,-63.79986419999999
09/11/2016 16:11:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.3828494,-50.9907025
21/11/2016 16:11:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.3828494,-50.9907025
02/08/2017 15:08:00,JOANA D'ARC LINHA 07,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-8.6705861,-63.9953228
27/09/2017 09:09:00,PA SÃO JUDAS TADEU /,POCONE,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-16.2508629,-56.6366569
18/09/2017 13:09:00,ALDEIA LIMÃO VERDE,AQUIDAUANA,MS,OUTRAS CAUSAS,VANDALISMO,-20.322395,-55.691652
19/08/2017 16:08:00,CERRADO DA VILA AMORIM,BARREIRAS,BA,OUTRAS CAUSAS,PESSOA COM DEFICIÊNCIA MENTAL,-12.1264316,-45.00580110000001
19/08/2017 16:08:00,CERRADO DA VILA AMORIM,BARREIRAS,BA,OUTRAS CAUSAS,LITÍGIO COM ORGÃO AMBIENTAL,-12.1264316,-45.00580110000001
19/08/2017 16:08:00,CERRADO DA VILA AMORIM,BARREIRAS,BA,OUTRAS CAUSAS,INDETERMINADO,-12.1264316,-45.00580110000001
19/08/2017 16:08:00,CERRADO DA VILA AMORIM,BARREIRAS,BA,OUTRAS CAUSAS,FOGUEIRA DE ACAMPAMENTO,-12.1264316,-45.00580110000001
03/12/2017 13:12:00,RIACHO VERDE,ACOPIARA,CE,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-5.871536,-39.3096113
03/12/2017 13:12:00,SITIO CATANDUVA,ACOPIARA,CE,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-21.1374204,-48.973923
03/12/2017 13:12:00,CANTO ALEGRE,ACOPIARA,CE,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-6.095437599999999,-39.4521366
,TB-02 KM-17,MACHADINHO D'OESTE,RO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-9.425199600000001,-62.00246509999999
,TB-02 KM-17,MACHADINHO D'OESTE,RO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.425199600000001,-62.00246509999999
22/08/2018 16:08:00,PA CRUZEIRO / AMAPA,AMAPA,AP,OUTRAS CAUSAS,INDETERMINADO,-6.207102,-52.70279559999999
21/07/2018 13:07:00,IFPI,URUCUI,PI,OUTRAS CAUSAS,INDETERMINADO,-7.2789363,-44.510559
08/08/2017 09:08:00,ESTIVADINHO,TANGARA DA SERRA,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-14.5840924,-58.6443147
05/10/2017 13:10:00,PARQUE DO ARAGUAIA,LAGOA DA CONFUSAO,TO,OUTRAS CAUSAS,VANDALISMO,-10.5576341,-50.1650815
09/07/2018 18:07:00,Ramal do Toco Preto,SENA MADUREIRA,AC,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.0685107,-68.6546037
,Nova Mamoré,NOVA MAMORE,RO,ACIDENTE,CABO DE ALTA TENSÃO,-10.4106678,-65.3305618
26/08/2018 14:08:00,PA PIQUIA DO AMAPÃ? / AMAPA,AMAPA,AP,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,2.0471102,-50.7922646
23/08/2018 17:08:00,UAÇA,OIAPOQUE,AP,OUTRAS CAUSAS,INDETERMINADO,3.5318292,-51.4742925
04/09/2018 15:09:00,PA CRUZEIRO / AMAPA,AMAPA,AP,OUTRAS CAUSAS,VANDALISMO,-6.207102,-52.70279559999999
22/12/2015 17:12:00,ALDEIA VELHA,PORTO SEGURO,BA,OUTRAS CAUSAS,INDETERMINADO,-16.4443537,-39.0653656
07/04/2016 19:04:00,RAPOSA SERRA DO SOL,NORMANDIA,RR,OUTRAS CAUSAS,VANDALISMO,3.8797158,-59.6340059
12/08/2016 13:08:00,RUA DO CUPUAÇU,MACHADINHO D'OESTE,RO,OUTRAS CAUSAS,INDETERMINADO,-9.426574700000002,-62.00485879999999
28/09/2016 14:09:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.507904,-50.911867
18/11/2016 15:11:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.507904,-50.911867
21/11/2016 15:11:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.3828494,-50.9907025
,LINHA 24,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-8.7635576,-63.89717040000001
,AGROVILA,PORTO VELHO,RO,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-8.5600086,-63.53230879999999
13/10/2017 12:10:00,BR MT-170 / Nova Esperança - Cotriguaçú,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9052987,-58.5698988
13/10/2017 12:10:00,Quilombo Kalunga,TERESINA DE GOIAS,GO,,,-13.7761432,-47.26406129999999
11/09/2018 14:09:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.507904,-50.911867
,sitio do seu almir,MACHADINHO D'OESTE,RO,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-9.425199600000001,-62.00246509999999
13/06/2017 09:06:00,faz,CAVALCANTE,GO,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-13.79687,-47.46034059999999
26/07/2017 17:07:00,Cáceres,CACERES,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-16.0664933,-57.6845017
,KRAOLANDIA,ITACAJA,TO,OUTRAS CAUSAS,FOGOS DE ARTIFICIO,-8.395112000000001,-47.7735815
06/10/2017 15:10:00,PA EXTRATIVISTA SÃO FRANCISCO / SERRA DO RAMALHO,SERRA DO RAMALHO,BA,EXTRATIVISMO,CAÇA,-13.5435758,-43.5752281
03/08/2017 09:08:00,Fazenda,TERESINA DE GOIAS,GO,OUTRAS CAUSAS,VANDALISMO,-13.7761456,-47.2640749
03/09/2017 12:09:00,Aldeia Sol Nascente,CONQUISTA D'OESTE,MT,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-14.5417801,-59.54224259999999
01/10/2017 14:10:00,PARQUE DO ARAGUAIA,LAGOA DA CONFUSAO,TO,OUTRAS CAUSAS,VANDALISMO,-10.5576341,-50.1650815
21/06/2016 11:06:00,Comunidade São Sebastião.,PORTO VELHO,RO,OUTRAS CAUSAS,INDETERMINADO,-8.7412303,-63.9050058
27/06/2018 11:06:00,Aldeia Tatu-bola,TANGARA DA SERRA,MT,EXTRATIVISMO,CAÇA,-14.6197344,-57.4875157
14/08/2018 19:08:00,BR 317 Estrada do Pacífico Km 47,BRASILEIA,AC,OUTRAS CAUSAS,VANDALISMO,40.0697947,-80.7400827
,TENHARIM MARMELOS,HUMAITA,AM,OUTRAS CAUSAS,INDETERMINADO,-8.337469,-61.7488586
15/09/2018 15:09:00,PA CEDRO / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.5056624,-50.9118916
24/07/2017 13:07:00,LINHA 05,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-10.222553,-64.03185309999999
01/08/2017 12:08:00,JOANA D'ARC LINHA 11,PORTO VELHO,RO,OUTRAS CAUSAS,VANDALISMO,-11.3466475,-61.29681549999999
08/08/2017 09:08:00,TENHARIM MARMELOS,MANICORE,AM,OUTRAS CAUSAS,INDETERMINADO,-8.337469,-61.7488586
,APINAYÉ,TOCANTINOPOLIS,TO,EXTRATIVISMO,EXTRAÇÃO DE MEL,-6.1534976,-47.4955073
,,,,OUTRAS CAUSAS,INDETERMINADO,36.12707109999999,-79.86071799999999
21/08/2017 14:08:00,TOCANTINIA,TOCANTINIA,TO,OUTRAS CAUSAS,INDETERMINADO,-9.5655428,-48.3754534
06/09/2017 18:09:00,Beira no Piram,POCONE,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-16.2645026,-56.6281145
06/08/2017 11:08:00,P.A. Nova Cotriguaçú - Linha 04,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
,PARQUE DO ARAGUAIA,FORMOSO DO ARAGUAIA,TO,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM NATURAL,-11.5146242,-50.3412051
23/07/2018 09:07:00,Próximo Aldeia Nova Esperança,TANGARA DA SERRA,MT,OUTRAS CAUSAS,VANDALISMO,-14.6197344,-57.4875157
29/07/2018 11:07:00,Aldeia Ilhaosê,TANGARA DA SERRA,MT,OUTRAS CAUSAS,VANDALISMO,-14.6068311,-57.470444
,LINHA DA VILA MURTINHO,NOVA MAMORE,RO,OUTRAS CAUSAS,VANDALISMO,-10.3987955,-65.3638464
29/08/2018 16:08:00,PA PIQUIA DO AMAPÃ? / AMAPA,AMAPA,AP,OUTRAS CAUSAS,INDETERMINADO,2.0471102,-50.7922646
15/10/2017 18:10:00,Quilombo Kalunga,CAVALCANTE,GO,OUTRAS CAUSAS,VANDALISMO,-13.7904208,-47.458134
29/09/2018 16:09:00,PA BOM JESUS / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,INDETERMINADO,1.3828494,-50.9907025
30/09/2018 16:09:00,PA GOVERNADOR JANARY / TARTARUGALZINHO,TARTARUGALZINHO,AP,OUTRAS CAUSAS,VANDALISMO,1.507904,-50.911867
,BR 425 KM 16 LH 5,NOVA MAMORE,RO,OUTRAS CAUSAS,VANDALISMO,-10.4106798,-65.33055279999999
25/06/2018 09:06:00,FAZENDA MAURICÉIA,BARREIRAS,BA,ACIDENTE,CONFECÇÃO DE ACEIRO,-12.090999,-45.4033236
,Próximo da Aldeia Figueiras,BARRA DO BUGRES,MT,ATIVIDADE AGROPECUÁRIA,LIMPEZA DE ÁREA PARA CULTIVO,-15.0887418,-57.1088222
11/09/2020 10:09:00,BARREIRAS,BARREIRAS,BA,ATIVIDADE AGROPECUÁRIA,QUEIMA DE LIXO,-12.1477483,-44.9953475
28/08/2019 12:08:00,Comunidade de Faval / Poconé-MT,POCONE,MT,OUTRAS CAUSAS,INDETERMINADO,-16.2563,-56.62419999999999
14/08/2019 19:08:00,TAUNAY/IPEGUE,AQUIDAUANA,MS,ACIDENTE,FAGULHA TRANSPORTADA PELO VENTO,-20.2534553,-56.0674727
20/09/2019 05:09:00,KADIWÉU II,PORTO MURTINHO,MS,OUTRAS CAUSAS,VANDALISMO,-20.7648109,-57.31083769999999
19/09/2020 14:09:00,LH 0,COTRIGUACU,MT,ATIVIDADE AGROPECUÁRIA,RENOVAÇÃO DE PASTAGEM PLANTADA,-9.9030481,-58.5657066
27/09/2020 16:09:00,ALTO RIO GUAMÁ,PARAGOMINAS,PA,OUTRAS CAUSAS,INDETERMINADO,-2.3220802,-46.76959420000001
