"","data_inicio_fogo","localidade","mun","uf","tipo_item","provavel_causa","lat","lng"
"4547","28/08/2018 14:08:00","Mineração Santa Clara","POCONE","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-16.262395,-56.6300429
"4548","17/09/2018 14:09:00","PA CRUZEIRO / AMAPA","AMAPA","AP","OUTRAS CAUSAS","VANDALISMO",-6.207102,-52.7027956
"4549","19/10/2017 13:10:00","Aldeia Papagaio I / T. I. Juininha","TANGARA DA SERRA","MT","EXTRATIVISMO","CAÇA",-14.5359966,-59.0878063
"4550","03/03/2016 16:03:00","ARAÇÁ","AMAJARI","RR","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",3.6541852,-61.4190754
"4551","10/10/2017 16:10:00","PARNA DA CHAPADA DIAMANTINA","ANDARAI","BA","OUTRAS CAUSAS","INDETERMINADO",-12.8801668,-41.3721853
"4552","06/10/2017 12:10:00","PARQUE DO ARAGUAIA","LAGOA DA CONFUSAO","TO","OUTRAS CAUSAS","VANDALISMO",-10.5576341,-50.1650815
"4553","06/09/2018 12:09:00","PAD Boa Esperança - Praia Redonda Km 18","SENA MADUREIRA","AC","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-21.092795,-45.5628734
"4554",NA,"PA LIMOEIRO / CACERES","CACERES","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-16.45,-57.25
"4555","07/02/2020 16:02:00","TABALASCADA","CANTA","RR","OUTRAS CAUSAS","VANDALISMO",2.6862791,-60.6017441
"4556","13/01/2016 17:01:00","YANOMAMI","IRACEMA","RR","OUTRAS CAUSAS","VANDALISMO",2.1690361,-61.0555655
"4557","13/01/2016 17:01:00","YANOMAMI","IRACEMA","RR","ACIDENTE","REIGNIÇÃO",2.1690361,-61.0555655
"4558","18/01/2016 14:01:00","YANOMAMI","IRACEMA","RR","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",2.1690361,-61.0555655
"4559",NA,"Linha 10, Km 05 - Nova União","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030759,-58.5657137
"4560","13/09/2018 17:09:00","Aldeia Papagaio II","TANGARA DA SERRA","MT","EXTRATIVISMO","CAÇA",-14.6061852,-57.4703481
"4561","27/10/2018 13:10:00","Linha 20, Nova União - Cotriguaçú","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-9.3673106,-58.9534449
"4562","30/06/2016 17:06:00","JACI PARANÁ","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-9.253793,-64.4123901
"4563","17/08/2016 10:08:00","Nova Mutum - Km 105","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.7635576,-63.8971704
"4564","05/10/2018 15:10:00","PA VALE VERDE /","CACERES","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-16.1048393,-57.6815418
"4565","19/10/2019 13:10:00","BR MT-170 / Nova Esperança - Cotriguaçú","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9052987,-58.5698988
"4566","25/01/2020 14:01:00","SÃO MARCOS - RR","PACARAIMA","RR","OUTRAS CAUSAS","VANDALISMO",4.478414,-61.1482639
"4567","22/09/2017 14:09:00","PARQUE DO ARAGUAIA","LAGOA DA CONFUSAO","TO","OUTRAS CAUSAS","VANDALISMO",-10.5576341,-50.1650815
"4568","19/07/2018 13:07:00","Fazenda Parelhas","QUIXERAMOBIM","CE","OUTRAS CAUSAS","VANDALISMO",-5.1866912,-39.2548209
"4569","11/10/2019 12:10:00","PA URUCUM / CORUMBA","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.0029128,-57.6554638
"4570","10/09/2020 12:09:00","Riachão das Neves","RIACHAO DAS NEVES","BA","OUTRAS CAUSAS","VANDALISMO",-11.7478067,-44.9107875
"4571","26/08/2019 20:08:00","PASSO DO LONTRA","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.5758079,-57.0267231
"4572","20/07/2020 10:07:00","Aldeia Nova Juruena - T.I. Paresi-MT","TANGARA DA SERRA","MT","EXTRATIVISMO","CAÇA",-10.3280971,-58.4943453
"4573","18/10/2018 12:10:00","CRISTO REI","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-19.0074178,-57.6543957
"4574","14/09/2019 11:09:00","Linha 09, sentido Nova Esperança","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"4575","15/01/2016 20:01:00","YANOMAMI","IRACEMA","RR","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",2.1690361,-61.0555655
"4576","17/01/2016 10:01:00","YANOMAMI","IRACEMA","RR","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",2.1690361,-61.0555655
"4577","18/02/2016 18:02:00","RAPOSA SERRA DO SOL","NORMANDIA","RR","OUTRAS CAUSAS","VANDALISMO",3.8797158,-59.6340059
"4578","03/09/2020 13:09:00","SERRA DA BANDEIRA","BARREIRAS","BA","OUTRAS CAUSAS","VANDALISMO",-11.9575,-45.2491667
"4579","23/01/2016 12:01:00","RAPOSA SERRA DO SOL","NORMANDIA","RR","OUTRAS CAUSAS","VANDALISMO",3.8797158,-59.6340059
"4580",NA,"LINHA 10 JACARÉ/COTRIGUAÇU","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"4581","26/09/2019 16:09:00","linha vc 13 jacaré/Cotriguaçu - MT","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030759,-58.5657137
"4582","15/10/2018 14:10:00","P.A. Nova Cotriguaçú - Linha 04","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-9.9030481,-58.5657066
"4583","23/09/2018 13:09:00","Linha V-05 - Cotriguaçú","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030759,-58.5657137
"4584","19/10/2019 16:10:00","BR MT 170/ Ouro Verde","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9034362,-58.5663474
"4585","27/02/2020 10:02:00","RAPOSA SERRA DO SOL","NORMANDIA","RR","OUTRAS CAUSAS","VANDALISMO",3.8797158,-59.6340059
"4586","01/07/2018 12:07:00","UTIARITI","CAMPO NOVO DO PARECIS","MT","OUTRAS CAUSAS","INDETERMINADO",-13.6384351,-58.2908208
"4587","11/10/2018 13:10:00","LINHA 07","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9052987,-58.5698988
"4588","27/08/2017 13:08:00","PARNA DA CHAPADA DIAMANTINA","ANDARAI","BA","OUTRAS CAUSAS","VANDALISMO",-12.8801668,-41.3721853
"4589","18/11/2016 17:11:00","PA BOM JESUS / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.3828494,-50.9907025
"4590",NA,"VICINAL BEIRA MOTTER","APUI","AM","OUTRAS CAUSAS","INDETERMINADO",-19.8315949,34.8370183
"4591","21/03/2016 16:03:00","ARAÇÁ","AMAJARI","RR","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",3.6541852,-61.4190754
"4592",NA,"LINHA JATUARANA COM 15 DE SETEMBRO","PORTO VELHO","RO","OUTRAS CAUSAS","INDETERMINADO",-8.7635576,-63.8971704
"4593","30/03/2016 16:03:00","YANOMAMI","IRACEMA","RR","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",2.1690361,-61.0555655
"4594","09/09/2017 16:09:00","Aldeia Bakairi","PARANATINGA","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-14.298967,-54.6188614
"4595","11/09/2017 07:09:00","FAZ.NOSSA SENHORA DO CARMO","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-19.0180005,-57.6670842
"4596","20/07/2018 10:07:00","Próximo Aldeia Nova Esperança","TANGARA DA SERRA","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-14.6197344,-57.4875157
"4597","04/08/2018 19:08:00","Fazenda Santíssima Trindade - BR-060","POCONE","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-18.6101882,-52.2952361
"4598","18/09/2019 13:09:00","CANA BRAVA/GUAJAJARA","JENIPAPO DOS VIEIRAS","MA","ACIDENTE","CONFECÇÃO DE ACEIRO",-5.5374853,-45.6014691
"4599","01/03/2020 09:03:00","RAPOSA SERRA DO SOL/SERRA","UIRAMUTA","RR","OUTRAS CAUSAS","VANDALISMO",4.4007377,-60.3597208
"4600",NA,"PDS TERRA NOSSA / ALTAMIRA","NOVO PROGRESSO","PA","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-3.204353,-52.2079135
"4601","02/10/2019 11:10:00","LH VC 05","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"4602","09/11/2019 15:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"4603","11/09/2019 15:09:00","BR MT 170/ Sentido Colniza","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.4623242,-59.2244383
"4604","31/12/2015 05:12:00","RAPOSA SERRA DO SOL","UIRAMUTA","RR","OUTRAS CAUSAS","INDETERMINADO",4.4007377,-60.3597208
"4605","18/02/2016 15:02:00","TABALASCADA","CANTA","RR","OUTRAS CAUSAS","INDETERMINADO",2.6862791,-60.6017441
"4606","24/02/2016 13:02:00","ARAÇÁ","AMAJARI","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",3.6541852,-61.4190754
"4607","20/08/2019 14:08:00","GOVERNADOR","AMARANTE DO MARANHAO","MA","OUTRAS CAUSAS","VANDALISMO",-5.569492,-46.7481137
"4608","29/10/2016 13:10:00","PA BOM JESUS / TARTARUGALZINHO","TARTARUGALZINHO","AP","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",1.3828494,-50.9907025
"4609","09/10/2018 17:10:00","PA LIMOEIRO / CACERES","CACERES","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE RESTOS DE EXPLORAÇÃO",-16.45,-57.25
"4610","10/10/2018 07:10:00","VALE DO BOQUEIRÃO","POCONE","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-16.2645026,-56.6281145
"4611","07/09/2017 15:09:00","PARQUE DO ARAGUAIA","LAGOA DA CONFUSAO","TO","OUTRAS CAUSAS","VANDALISMO",-10.5576341,-50.1650815
"4612","13/07/2018 14:07:00","Fazenda Portal do Pantanal","POCONE","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE RESTOS DE EXPLORAÇÃO",-16.280146,-56.627743
"4613","05/07/2018 11:07:00","Baixa Comprida","CURIMATA","PI","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-10.0353639,-44.3032739
"4614","06/08/2016 17:08:00","TENHARIM MARMELOS (GLEBA B)","HUMAITA","AM","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-7.3249468,-62.0015816
"4615","05/09/2017 10:09:00","BARREIRAS BAHIA","BARREIRAS","BA","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-12.1477483,-44.9953475
"4616","03/07/2018 15:07:00","Frente a Fazenda São Paulo","TANGARA DA SERRA","MT","OUTRAS CAUSAS","INDETERMINADO",-14.6250565,-57.5021559
"4617",NA,"ARIPUANA GUAIBA APUI","APUI","AM","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-7.7724511,-60.391989
"4618","26/07/2017 15:07:00","Aldeia Papagaio II","TANGARA DA SERRA","MT","EXTRATIVISMO","CAÇA",-14.6061852,-57.4703481
"4619","20/09/2017 12:09:00","PARQUE DO ARAGUAIA","LAGOA DA CONFUSAO","TO","OUTRAS CAUSAS","VANDALISMO",-10.5576341,-50.1650815
"4620","30/10/2019 18:10:00","FAZENDA TARA","MIRANDA","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-20.0880627,-56.7247771
"4621","24/08/2019 14:08:00","Linha V-02 - Muriru","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"4622",NA,"Linha 02 sentido parque","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"4623","06/11/2019 09:11:00","Margem do Rio Paraguai","CORUMBA","MS","ACIDENTE","REIGNIÇÃO",-18.7576566,-57.404808
"4624","30/11/2019 15:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","OUTRAS CAUSAS","INDETERMINADO",-2.2524163,-48.7918587
"4625","10/10/2020 14:10:00","LH 19 - Nova Uniao_Cotriguacu/MT","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.3669037,-58.951555
"4626","15/01/2016 11:01:00","YANOMAMI","MUCAJAI","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",2.4470932,-60.9187845
"4627","24/09/2019 08:09:00","KADIWÉU II","PORTO MURTINHO","MS","OUTRAS CAUSAS","VANDALISMO",-20.7648109,-57.3108377
"4628","21/07/2016 18:07:00","JACI PARANÁ","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-9.253793,-64.4123901
"4629","12/03/2020 14:03:00","RAPOSA SERRA DO SOL/SERRA","UIRAMUTA","RR","OUTRAS CAUSAS","VANDALISMO",4.4007377,-60.3597208
"4630","30/07/2016 13:07:00","PA Joana Darc III - Linha 11","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-11.3466475,-61.2968155
"4631","26/07/2019 09:07:00","FLORES","URUCUI","PI","OUTRAS CAUSAS","INDETERMINADO",-7.2337396,-44.5562123
"4632","26/10/2020 12:10:00","Fazenda dos Palmiros","CACERES","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-16.0742423,-57.6272707
"4633","16/07/2019 18:07:00","Sena Madureira - Estrada Mario Lobão","SENA MADUREIRA","AC","OUTRAS CAUSAS","VANDALISMO",-9.067157,-68.6492528
"4634","29/07/2019 16:07:00","PAD - Quixadá","BRASILEIA","AC","OUTRAS CAUSAS","VANDALISMO",-11.0153818,-68.7499694
"4635","08/09/2018 13:09:00","BAKAIRI","PARANATINGA","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-14.298967,-54.6188614
"4636","07/03/2020 16:03:00","RAPOSA SERRA DO SOL/SERRA","NORMANDIA","RR","OUTRAS CAUSAS","VANDALISMO",4.4007377,-60.3597208
"4637","27/08/2017 12:08:00","FAZ. FLECHA","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-19.0051788,-57.6527913
"4638","13/08/2017 18:08:00","REGIÃO DO VÃO GRANDE","TOCANTINIA","TO","OUTRAS CAUSAS","INDETERMINADO",NA,NA
"4639","08/09/2017 10:09:00","P.A. Laranjeira / Serra do Boi Morto","CACERES","MT","OUTRAS CAUSAS","INDETERMINADO",-16.0873856,-57.6754995
"4640","29/08/2016 19:08:00","PA Joana Darc III - Linha 15","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-11.233369,-62.4507486
"4641","23/07/2018 13:07:00","Vale do Mangaval/Caceres","CACERES","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-16.1995005,-57.6030856
"4642","01/11/2020 16:11:00","PA OLHO D AGUA I / MOJU","PARAGOMINAS","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2330229,-48.8586807
"4643","13/10/2019 15:10:00","LH 08 Nova União","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.3669037,-58.951555
"4644","02/10/2019 19:10:00","BR 262","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-19.0108492,-57.6507783
"4645",NA,"Linha 01 - Nova União","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-9.3673106,-58.9534449
"4646","24/11/2018 14:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"4647","11/09/2019 16:09:00","Linha do Jacaré","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030759,-58.5657137
"4648","24/09/2018 13:09:00","LAMBARI E ALIANÇA / COTRIGUAÇU","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9052987,-58.5698988
"4649",NA,"l-32 tabajara","MACHADINHO D'OESTE","RO","OUTRAS CAUSAS","VANDALISMO",-8.9385328,-62.0577305
"4650","03/08/2017 17:08:00","JOANA D'ARC","PORTO VELHO","RO",NA,NA,-8.737253,-63.874244
"4651","21/08/2017 16:08:00","Aldeia Iahodu / Paranatinga","PARANATINGA","MT","OUTRAS CAUSAS","INDETERMINADO",-14.4254977,-54.0532071
"4652","12/10/2020 18:10:00","LH 06 Nov Esperança/ Cotriguaçu-MT","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.4988727,-58.9862365
"4653","09/09/2018 09:09:00","JACADIGO","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.1666667,-57.8333333
"4654","06/01/2016 14:01:00","YANOMAMI","IRACEMA","RR","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",2.1690361,-61.0555655
"4655","20/01/2016 14:01:00","YANOMAMI","IRACEMA","RR","EXTRATIVISMO","CAÇA",2.1690361,-61.0555655
"4656",NA,"Kalunga","CAVALCANTE","GO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-13.7904208,-47.458134
"4657",NA,"AGROVILA 04","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-8.5600086,-63.5323088
"4658",NA,"Fazenda Travessa","SERRA TALHADA","PE","EXTRATIVISMO","EXTRAÇÃO DE MADEIRA",-7.992025,-38.301775
"4659","07/11/2016 15:11:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","VANDALISMO",1.507904,-50.911867
"4660",NA,"joana darc linha 13","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-8.737253,-63.874244
"4661","05/09/2017 10:09:00","BR 135","RIACHAO DAS NEVES","BA","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-11.7049625,-44.8863643
"4662","03/09/2017 14:09:00","PARQUE DO ARAGUAIA","LAGOA DA CONFUSAO","TO","OUTRAS CAUSAS","VANDALISMO",-10.5576341,-50.1650815
"4663","28/07/2018 15:07:00","Aripoanã","APUI","AM","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",16.4979772,80.6299166
"4664","31/08/2018 12:08:00","MARAIWATSEDE","ALTO BOA VISTA","MT","OUTRAS CAUSAS","INDETERMINADO",-11.7036923,-51.6244307
"4665","16/08/2018 08:08:00","BR 262","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.0108492,-57.6507783
"4666",NA,"LH 10","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"4667","18/03/2020 15:03:00","ARAÇÁ","AMAJARI","RR",NA,NA,3.6541852,-61.4190754
"4668","25/02/2020 20:02:00","TABALASCADA","CANTA","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",2.6862791,-60.6017441
"4669","09/10/2020 11:10:00","SERRA DO MIMO","BARREIRAS","BA","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-12.1457786,-44.9714318
"4670","01/09/2020 17:09:00","LH VC 03","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-9.9030481,-58.5657066
"4671","16/02/2016 14:02:00","SÃO MARCOS - RR","PACARAIMA","RR","ACIDENTE","CONFECÇÃO DE ACEIRO",4.478414,-61.1482639
"4672","06/04/2016 13:04:00","RAPOSA SERRA DO SOL","UIRAMUTA","RR","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",4.4007377,-60.3597208
"4673","23/07/2019 12:07:00","BR 317 - Estrada do Pacífico -  KM 47 + 2,5 km de Ramal","BRASILEIA","AC","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-11.0150888,-68.7436628
"4674","11/08/2018 10:08:00","Retiro","FLORIANO","PI","ACIDENTE","REIGNIÇÃO",-6.7812705,-43.0233615
"4675","26/07/2017 16:07:00","Aldeia Ityausê","TANGARA DA SERRA","MT",NA,NA,-14.6068311,-57.470444
"4676","22/07/2019 11:07:00","JUININHA","TANGARA DA SERRA","MT",NA,NA,-14.6061852,-57.4703481
"4677","15/08/2017 10:08:00","LAS CASAS","PAU D'ARCO","PA","OUTRAS CAUSAS","INDETERMINADO",-7.9179163,-49.9219066
"4678","18/07/2019 15:07:00","Aldeia Água Suja","TANGARA DA SERRA","MT","OUTRAS CAUSAS","VANDALISMO",-14.6196854,-57.4882537
"4679","08/12/2017 15:12:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"4680","16/09/2019 12:09:00","CANA BRAVA/GUAJAJARA","JENIPAPO DOS VIEIRAS","MA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-5.5374853,-45.6014691
"4681","11/07/2018 16:07:00",NA,NA,NA,NA,NA,36.1270711,-79.860718
"4682",NA,"P.A Joana Darc linha 03","PORTO VELHO","RO",NA,NA,-8.7635576,-63.8971704
"4683","20/02/2019 08:02:00","SÃO MARCOS - RR","PACARAIMA","RR",NA,NA,4.478414,-61.1482639
"4684","25/07/2019 15:07:00","FLORES","URUCUI","PI","EXTRATIVISMO","CAÇA",-7.2337396,-44.5562123
"4685","29/07/2018 11:07:00","Condomínio Bela Vista","FLORIANO","PI","ACIDENTE","REIGNIÇÃO",-6.7709611,-43.0130142
"4686","26/11/2019 14:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"4687","02/10/2020 22:10:00","4º BEC Barreiras","BARREIRAS","BA","OUTRAS CAUSAS","VANDALISMO",-12.1241496,-45.0256901
"4688","14/10/2016 10:10:00","KADIWÉU","PORTO MURTINHO","MS","OUTRAS CAUSAS","INDETERMINADO",-20.7648109,-57.3108377
"4689","11/07/2018 11:07:00","PARNA DA CHAPADA DOS VEADEIROS","ALTO PARAISO DE GOIAS","GO","OUTRAS CAUSAS","VANDALISMO",-14.0388664,-47.6229713
"4690","17/08/2016 16:08:00","SÃO GABRIEL/ CORUMBÁ","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.2042644,-56.2451825
"4691",NA,"JACADIGO","CORUMBA","MS",NA,NA,-19.1666667,-57.8333333
"4692","24/07/2020 14:07:00","Aldeia Sorriso BR 235","CAMPO NOVO DO PARECIS","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-13.6637668,-57.8885432
"4693","15/09/2019 17:09:00","CANA BRAVA/GUAJAJARA","JENIPAPO DOS VIEIRAS","MA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-5.5374853,-45.6014691
"4694","14/02/2016 15:02:00","SERRA DA MOÇA","BOA VISTA","RR",NA,NA,3.2705054,-60.6745864
"4695","06/03/2019 16:03:00","SERRA DA MOÇA","BOA VISTA","RR","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",3.2705054,-60.6745864
"4696","20/09/2016 13:09:00","KADIWÉU II","PORTO MURTINHO","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-20.7648109,-57.3108377
"4697","11/09/2020 11:09:00","Aldeia Imbaúba","SAO JOAO DAS MISSOES","MG","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-14.8825774,-44.083147
"4698","08/04/2019 09:04:00","SÃO MARCOS - RR","PACARAIMA","RR","ACIDENTE","CONFECÇÃO DE ACEIRO",4.478414,-61.1482639
"4699","29/08/2019 12:08:00",NA,NA,NA,"OUTRAS CAUSAS","VANDALISMO",36.1270711,-79.860718
"4700","25/07/2018 16:07:00","PA LARANJEIRA I / CACERES","CACERES","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE RESTOS DE EXPLORAÇÃO",-16.5678227,-57.5616085
"4701","25/01/2021 15:01:00","ARAÇÁ","AMAJARI","RR",NA,NA,3.6541852,-61.4190754
"4702","08/09/2016 15:09:00","KADIWÉU II","PORTO MURTINHO","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-20.7648109,-57.3108377
"4703","05/11/2019 07:11:00","Faz. Monjolo (VETORIAL MINERAÇÃO)","CORUMBA","MS",NA,NA,-19.01487,-57.6368769
"4704","09/10/2018 13:10:00","PA SANTA TERESA-I / URUCUI","URUCUI","PI","OUTRAS CAUSAS","INDETERMINADO",-7.2295434,-44.5553219
"4705",NA,"PQ. EST. DA PEDRA AZUL","DOMINGOS MARTINS","ES","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-20.3945515,-41.0270272
"4706","31/08/2018 10:08:00","SORORÓ","SAO GERALDO DO ARAGUAIA","PA","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-6.3927866,-48.5630013
"4707","25/11/2017 14:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"4708","26/05/2016 11:05:00","Fazenda São Pedro","CAVALCANTE","GO",NA,NA,-18.5961456,-51.4665375
